"DrugName","DrugID_ChEMBL","DrugSMILES","TargetID_Entrez","TargetGeneSymbol_Entrez"
"alvimopan","CHEMBL270190","C[C@H]1CN(C[C@H](CC2=CC=CC=C2)C(=O)NCC(O)=O)CC[C@@]1(C)C1=CC(O)=CC=C1",4988,"OPRM1"
"amantadine","CHEMBL660","NC12CC3CC(CC(C3)C1)C2",116444,"GRIN3B"
"amantadine","CHEMBL660","NC12CC3CC(CC(C3)C1)C2",2904,"GRIN2B"
"amantadine","CHEMBL660","NC12CC3CC(CC(C3)C1)C2",2903,"GRIN2A"
"amantadine","CHEMBL660","NC12CC3CC(CC(C3)C1)C2",2905,"GRIN2C"
"amantadine","CHEMBL660","NC12CC3CC(CC(C3)C1)C2",116443,"GRIN3A"
"amantadine","CHEMBL660","NC12CC3CC(CC(C3)C1)C2",2906,"GRIN2D"
"amantadine","CHEMBL660","NC12CC3CC(CC(C3)C1)C2",2902,"GRIN1"
"ambenonium","CHEMBL1652","CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)CC1=C(Cl)C=CC=C1)CC1=C(Cl)C=CC=C1",43,"ACHE"
"ambrisentan","CHEMBL1111","COC([C@H](OC1=NC(C)=CC(C)=N1)C(O)=O)(C1=CC=CC=C1)C1=CC=CC=C1",1909,"EDNRA"
"amcinonide","CHEMBL1200732","[H][C@@]12C[C@@]3([H])[C@]4([H])CCC5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@@]1(OC1(CCCC1)O2)C(=O)COC(C)=O",2908,"NR3C1"
"amfetamine","CHEMBL405","CC(N)CC1=CC=CC=C1",6530,"SLC6A2"
"amfetamine","CHEMBL405","CC(N)CC1=CC=CC=C1",6531,"SLC6A3"
"amifampridine","CHEMBL354077","NC1=CC=NC=C1N",131096,"KCNH8"
"amifampridine","CHEMBL354077","NC1=CC=NC=C1N",3736,"KCNA1"
"amifampridine","CHEMBL354077","NC1=CC=NC=C1N",3742,"KCNA6"
"amifampridine","CHEMBL354077","NC1=CC=NC=C1N",3750,"KCND1"
"amifampridine","CHEMBL354077","NC1=CC=NC=C1N",3752,"KCND3"
"amifampridine","CHEMBL354077","NC1=CC=NC=C1N",93107,"KCNG4"
"amifampridine","CHEMBL354077","NC1=CC=NC=C1N",3756,"KCNH1"
"amifampridine","CHEMBL354077","NC1=CC=NC=C1N",3785,"KCNQ2"
"amifampridine","CHEMBL354077","NC1=CC=NC=C1N",9132,"KCNQ4"
"amifampridine","CHEMBL354077","NC1=CC=NC=C1N",3787,"KCNS1"
"amifampridine","CHEMBL354077","NC1=CC=NC=C1N",3737,"KCNA2"
"amifampridine","CHEMBL354077","NC1=CC=NC=C1N",3738,"KCNA3"
"amifampridine","CHEMBL354077","NC1=CC=NC=C1N",3743,"KCNA7"
"amifampridine","CHEMBL354077","NC1=CC=NC=C1N",3748,"KCNC3"
"amifampridine","CHEMBL354077","NC1=CC=NC=C1N",3784,"KCNQ1"
"amifampridine","CHEMBL354077","NC1=CC=NC=C1N",3788,"KCNS2"
"amifampridine","CHEMBL354077","NC1=CC=NC=C1N",3744,"KCNA10"
"amifampridine","CHEMBL354077","NC1=CC=NC=C1N",9312,"KCNB2"
"amifampridine","CHEMBL354077","NC1=CC=NC=C1N",3746,"KCNC1"
"amifampridine","CHEMBL354077","NC1=CC=NC=C1N",26251,"KCNG2"
"amifampridine","CHEMBL354077","NC1=CC=NC=C1N",27133,"KCNH5"
"amifampridine","CHEMBL354077","NC1=CC=NC=C1N",3790,"KCNS3"
"amifampridine","CHEMBL354077","NC1=CC=NC=C1N",27012,"KCNV1"
"amifampridine","CHEMBL354077","NC1=CC=NC=C1N",3739,"KCNA4"
"amifampridine","CHEMBL354077","NC1=CC=NC=C1N",3741,"KCNA5"
"amifampridine","CHEMBL354077","NC1=CC=NC=C1N",3755,"KCNG1"
"amifampridine","CHEMBL354077","NC1=CC=NC=C1N",23416,"KCNH3"
"amifampridine","CHEMBL354077","NC1=CC=NC=C1N",23415,"KCNH4"
"amifampridine","CHEMBL354077","NC1=CC=NC=C1N",3786,"KCNQ3"
"amifampridine","CHEMBL354077","NC1=CC=NC=C1N",56479,"KCNQ5"
"amifampridine","CHEMBL354077","NC1=CC=NC=C1N",3745,"KCNB1"
"amifampridine","CHEMBL354077","NC1=CC=NC=C1N",3751,"KCND2"
"amifampridine","CHEMBL354077","NC1=CC=NC=C1N",3754,"KCNF1"
"amifampridine","CHEMBL354077","NC1=CC=NC=C1N",170850,"KCNG3"
"amifampridine","CHEMBL354077","NC1=CC=NC=C1N",3757,"KCNH2"
"amifampridine","CHEMBL354077","NC1=CC=NC=C1N",169522,"KCNV2"
"amifampridine","CHEMBL354077","NC1=CC=NC=C1N",3747,"KCNC2"
"amifampridine","CHEMBL354077","NC1=CC=NC=C1N",3749,"KCNC4"
"amifampridine","CHEMBL354077","NC1=CC=NC=C1N",81033,"KCNH6"
"amifampridine","CHEMBL354077","NC1=CC=NC=C1N",90134,"KCNH7"
"amiloride","CHEMBL945","NC(=N)NC(=O)C1=C(N)N=C(N)C(Cl)=N1",41,"ASIC1"
"amiloride","CHEMBL945","NC(=N)NC(=O)C1=C(N)N=C(N)C(Cl)=N1",9311,"ASIC3"
"amiloride","CHEMBL945","NC(=N)NC(=O)C1=C(N)N=C(N)C(Cl)=N1",6340,"SCNN1G"
"amiloride","CHEMBL945","NC(=N)NC(=O)C1=C(N)N=C(N)C(Cl)=N1",6338,"SCNN1B"
"amiloride","CHEMBL945","NC(=N)NC(=O)C1=C(N)N=C(N)C(Cl)=N1",6337,"SCNN1A"
"aminobutyric acid","","NCCCC(O)=O",2569,"GABRR1"
"aminocaproic acid","CHEMBL1046","NCCCCCC(O)=O",5340,"PLG"
"aminocaproic acid","CHEMBL1046","NCCCCCC(O)=O",5327,"PLAT"
"aminoglutethimide","CHEMBL488","CCC1(CCC(=O)NC1=O)C1=CC=C(N)C=C1",1583,"CYP11A1"
"aminoglutethimide","CHEMBL488","CCC1(CCC(=O)NC1=O)C1=CC=C(N)C=C1",1588,"CYP19A1"
"aminosalicylic acid","CHEMBL1169","NC1=CC(O)=C(C=C1)C(O)=O",5742,"PTGS1"
"aminosalicylic acid","CHEMBL1169","NC1=CC(O)=C(C=C1)C(O)=O",5743,"PTGS2"
"amiodarone","CHEMBL633","CCCCC1=C(C(=O)C2=CC(I)=C(OCCN(CC)CC)C(I)=C2)C2=C(O1)C=CC=C2",3757,"KCNH2"
"amisulpride","CHEMBL243712","CCN1CCCC1CNC(=O)C1=C(OC)C=C(N)C(=C1)S(=O)(=O)CC",1814,"DRD3"
"amisulpride","CHEMBL243712","CCN1CCCC1CNC(=O)C1=C(OC)C=C(N)C(=C1)S(=O)(=O)CC",1813,"DRD2"
"amitriptyline","CHEMBL629","CN(C)CCC=C1C2=CC=CC=C2CCC2=C1C=CC=C2",6530,"SLC6A2"
"amitriptyline","CHEMBL629","CN(C)CCC=C1C2=CC=CC=C2CCC2=C1C=CC=C2",6532,"SLC6A4"
"amlexanox","CHEMBL1096","CC(C)C1=CC=C2OC3=C(C=C(C(O)=O)C(N)=N3)C(=O)C2=C1",5141,"PDE4A"
"amlexanox","CHEMBL1096","CC(C)C1=CC=C2OC3=C(C=C(C(O)=O)C(N)=N3)C(=O)C2=C1",5143,"PDE4C"
"amlexanox","CHEMBL1096","CC(C)C1=CC=C2OC3=C(C=C(C(O)=O)C(N)=N3)C(=O)C2=C1",5144,"PDE4D"
"amlexanox","CHEMBL1096","CC(C)C1=CC=C2OC3=C(C=C(C(O)=O)C(N)=N3)C(=O)C2=C1",5142,"PDE4B"
"amlodipine","CHEMBL1491","[H]C1(C2=C(Cl)C=CC=C2)C(C(=O)OC)=C(C)NC(COCCN)=C1C(=O)OCC",775,"CACNA1C"
"amlodipine","CHEMBL1491","[H]C1(C2=C(Cl)C=CC=C2)C(C(=O)OC)=C(C)NC(COCCN)=C1C(=O)OCC",776,"CACNA1D"
"amodiaquine","CHEMBL682","CCN(CC)CC1=C(O)C=CC(NC2=CC=NC3=CC(Cl)=CC=C23)=C1",3176,"HNMT"
"amoxapine","CHEMBL1113","ClC1=CC=C2OC3=C(C=CC=C3)N=C(N3CCNCC3)C2=C1",3362,"HTR6"
"amoxapine","CHEMBL1113","ClC1=CC=C2OC3=C(C=CC=C3)N=C(N3CCNCC3)C2=C1",1815,"DRD4"
"amoxapine","CHEMBL1113","ClC1=CC=C2OC3=C(C=CC=C3)N=C(N3CCNCC3)C2=C1",6530,"SLC6A2"
"amoxapine","CHEMBL1113","ClC1=CC=C2OC3=C(C=CC=C3)N=C(N3CCNCC3)C2=C1",6532,"SLC6A4"
"amperozide","CHEMBL1079935","CCNC(=O)N1CCN(CCCC(C2=CC=C(F)C=C2)C2=CC=C(F)C=C2)CC1",2166,"FAAH"
"amrinone","CHEMBL12856","NC1=CC(=CNC1=O)C1=CC=NC=C1",5139,"PDE3A"
"amsacrine","CHEMBL43","COC1=C(NC2=C3C=CC=CC3=NC3=CC=CC=C23)C=CC(NS(C)(=O)=O)=C1",7155,"TOP2B"
"anagliptin","CHEMBL1929387","CC1=NN2C=C(C=NC2=C1)C(=O)NCC(C)(C)NCC(=O)N1CCC[C@H]1C#N",54878,"DPP8"
"anagliptin","CHEMBL1929387","CC1=NN2C=C(C=NC2=C1)C(=O)NCC(C)(C)NCC(=O)N1CCC[C@H]1C#N",1803,"DPP4"
"anagliptin","CHEMBL1929387","CC1=NN2C=C(C=NC2=C1)C(=O)NCC(C)(C)NCC(=O)N1CCC[C@H]1C#N",91039,"DPP9"
"anagrelide","CHEMBL760","ClC1=CC=C2N=C3NC(=O)CN3CC2=C1Cl",5139,"PDE3A"
"anakinra","CHEMBL1201570","[H]N[C@@H](CCSC)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CO)C(=O)NCC(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CO)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](C)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC1=CC=C(O)C=C1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](C)C(=O)NCC(=O)N[C@@H](CC1=CC=C(O)C=C1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)NCC(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](C(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](CCC(O)=O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC1=CNC=N1)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](CC1=CNC=N1)C(=O)NCC(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CS)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CS)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CO)C(=O)NCC(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](C)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CO)C(=O)NCC(=O)N1CCC[C@H]1C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](CS)C(=O)N1CCC[C@H]1C(=O)NCC(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CS)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](C)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCSC)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CCC(O)=O)C(=O)NCC(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC1=CC=C(O)C=C1)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CCC(O)=O)C(O)=O",3556,"IL1RAP"
"anakinra","CHEMBL1201570","[H]N[C@@H](CCSC)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CO)C(=O)NCC(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CO)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](C)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC1=CC=C(O)C=C1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](C)C(=O)NCC(=O)N[C@@H](CC1=CC=C(O)C=C1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)NCC(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](C(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](CCC(O)=O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC1=CNC=N1)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](CC1=CNC=N1)C(=O)NCC(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CS)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CS)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CO)C(=O)NCC(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](C)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CO)C(=O)NCC(=O)N1CCC[C@H]1C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](CS)C(=O)N1CCC[C@H]1C(=O)NCC(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CS)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](C)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCSC)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CCC(O)=O)C(=O)NCC(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC1=CC=C(O)C=C1)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CCC(O)=O)C(O)=O",3554,"IL1R1"
"anastrozole","CHEMBL1399","CC(C)(C#N)C1=CC(=CC(CN2C=NC=N2)=C1)C(C)(C)C#N",1588,"CYP19A1"
"androstanolone","CHEMBL27769","[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])CC(=O)CC[C@]12C",6462,"SHBG"
"androstenediol","CHEMBL440283","[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC=C2C[C@@H](O)CC[C@]12C",6462,"SHBG"
"androstenedione","CHEMBL274826","[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C",3293,"HSD17B3"
"androstenedione","CHEMBL274826","[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C",6462,"SHBG"
"anileridine","CHEMBL1200543","CCOC(=O)C1(CCN(CCC2=CC=C(N)C=C2)CC1)C1=CC=CC=C1",4988,"OPRM1"
"anisindione","CHEMBL712","COC1=CC=C(C=C1)C1C(=O)C2=C(C=CC=C2)C1=O",2677,"GGCX"
"antazoline","CHEMBL1305","C(N(CC1=CC=CC=C1)C1=CC=CC=C1)C1=NCCN1",3269,"HRH1"
"apatinib","CHEMBL3186534","O=C(NC1=CC=C(C=C1)C1(CCCC1)C#N)C1=CC=CN=C1NCC1=CC=NC=C1",3791,"KDR"
"apixaban","CHEMBL231779","COC1=CC=C(C=C1)N1N=C(C(N)=O)C2=C1C(=O)N(CC2)C1=CC=C(C=C1)N1CCCCC1=O",2159,"F10"
"apomorphine","CHEMBL53","[H][C@]12CC3=CC=C(O)C(O)=C3C3=CC=CC(CCN1C)=C23",1815,"DRD4"
"apomorphine","CHEMBL53","[H][C@]12CC3=CC=C(O)C(O)=C3C3=CC=CC(CCN1C)=C23",1816,"DRD5"
"apomorphine","CHEMBL53","[H][C@]12CC3=CC=C(O)C(O)=C3C3=CC=CC(CCN1C)=C23",1813,"DRD2"
"apraclonidine","CHEMBL647","NC1=CC(Cl)=C(NC2=NCCN2)C(Cl)=C1",151,"ADRA2B"
"apraclonidine","CHEMBL647","NC1=CC(Cl)=C(NC2=NCCN2)C(Cl)=C1",152,"ADRA2C"
"apraclonidine","CHEMBL647","NC1=CC(Cl)=C(NC2=NCCN2)C(Cl)=C1",150,"ADRA2A"
"apremilast","CHEMBL514800","CCOC1=C(OC)C=CC(=C1)[C@@H](CS(C)(=O)=O)N1C(=O)C2=CC=CC(NC(C)=O)=C2C1=O",5144,"PDE4D"
"aprepitant","CHEMBL1471","C[C@@H](O[C@H]1OCCN(CC2=NNC(=O)N2)[C@H]1C1=CC=C(F)C=C1)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F",6869,"TACR1"
"aprindine","CHEMBL1213033","CCN(CC)CCCN(C1CC2=C(C1)C=CC=C2)C1=CC=CC=C1",808,"CALM3"
"aprotinin","CHEMBL1201619","[H]N[C@@H](CCCNC(N)=N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@H]1CSSC[C@H](NC(=O)[C@@H](NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](CCSC)NC(=O)[C@@H]2CSSC[C@@H]3NC(=O)[C@H](CC(C)C)NC(=O)CNC(=O)[C@H](C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC4=CC=C(O)C=C4)NC(=O)[C@H](CC4=CC=CC=C4)NC(=O)[C@H](CC4=CC=C(O)C=C4)NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CSSC[C@H](NC(=O)CNC(=O)CNC(=O)[C@H](CC4=CC=C(O)C=C4)NC(=O)[C@@H](NC(=O)[C@H](CC4=CC=CC=C4)NC(=O)[C@@H](NC(=O)[C@H](CCC(N)=O)NC3=O)[C@@H](C)O)C(C)C)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC3=CC=CC=C3)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CC(O)=O)C(=O)N2)NC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@@H](NC(=O)[C@H](CC2=CC=C(O)C=C2)NC(=O)[C@@H]2CCCN2C(=O)[C@@H]2CCCN2C(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CC(C)C)NC1=O)[C@@H](C)O)[C@@H](C)CC)[C@@H](C)CC)[C@@H](C)O)C(=O)NCC(=O)NCC(=O)N[C@@H](C)C(O)=O",3818,"KLKB1"
