"DrugName","DrugID_ChEMBL","DrugSMILES","TargetID_Entrez","TargetGeneSymbol_Entrez"
"aprotinin","CHEMBL1201619","[H]N[C@@H](CCCNC(N)=N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@H]1CSSC[C@H](NC(=O)[C@@H](NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](CCSC)NC(=O)[C@@H]2CSSC[C@@H]3NC(=O)[C@H](CC(C)C)NC(=O)CNC(=O)[C@H](C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC4=CC=C(O)C=C4)NC(=O)[C@H](CC4=CC=CC=C4)NC(=O)[C@H](CC4=CC=C(O)C=C4)NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CSSC[C@H](NC(=O)CNC(=O)CNC(=O)[C@H](CC4=CC=C(O)C=C4)NC(=O)[C@@H](NC(=O)[C@H](CC4=CC=CC=C4)NC(=O)[C@@H](NC(=O)[C@H](CCC(N)=O)NC3=O)[C@@H](C)O)C(C)C)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC3=CC=CC=C3)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CC(O)=O)C(=O)N2)NC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@@H](NC(=O)[C@H](CC2=CC=C(O)C=C2)NC(=O)[C@@H]2CCCN2C(=O)[C@@H]2CCCN2C(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CC(C)C)NC1=O)[C@@H](C)O)[C@@H](C)CC)[C@@H](C)CC)[C@@H](C)O)C(=O)NCC(=O)NCC(=O)N[C@@H](C)C(O)=O",5340,"PLG"
"arbutamine","CHEMBL1200385","O[C@@H](CNCCCCC1=CC=C(O)C=C1)C1=CC(O)=C(O)C=C1",153,"ADRB1"
"arformoterol","CHEMBL1363","[H]C(=O)NC1=C(O)C=CC(=C1)[C@@H](O)CN[C@H](C)CC1=CC=C(OC)C=C1",154,"ADRB2"
"argatroban","CHEMBL1166","C[C@@H]1CCN([C@H](C1)C(O)=O)C(=O)[C@H](CCCNC(N)=N)NS(=O)(=O)C1=CC=CC2=C1NCC(C)C2",2147,"F2"
"aripiprazole","CHEMBL1112","ClC1=CC=CC(N2CCN(CCCCOC3=CC=C4CCC(=O)NC4=C3)CC2)=C1Cl",3350,"HTR1A"
"aripiprazole","CHEMBL1112","ClC1=CC=CC(N2CCN(CCCCOC3=CC=C4CCC(=O)NC4=C3)CC2)=C1Cl",3356,"HTR2A"
"aripiprazole","CHEMBL1112","ClC1=CC=CC(N2CCN(CCCCOC3=CC=C4CCC(=O)NC4=C3)CC2)=C1Cl",1813,"DRD2"
"armodafinil","CHEMBL1201192","NC(=O)C[S@@](=O)C(C1=CC=CC=C1)C1=CC=CC=C1",6531,"SLC6A3"
"arsenic trioxide","CHEMBL1200978","",7296,"TXNRD1"
"asenapine","CHEMBL1201756","[H]C12CN(C)CC1([H])C1=C(OC3=C2C=CC=C3)C=CC(Cl)=C1",3356,"HTR2A"
"asenapine","CHEMBL1201756","[H]C12CN(C)CC1([H])C1=C(OC3=C2C=CC=C3)C=CC(Cl)=C1",1813,"DRD2"
"astemizole","CHEMBL296419","COC1=CC=C(CCN2CCC(CC2)NC2=NC3=C(C=CC=C3)N2CC2=CC=C(F)C=C2)C=C1",3269,"HRH1"
"atenolol","CHEMBL24","CC(C)NCC(O)COC1=CC=C(CC(N)=O)C=C1",153,"ADRB1"
"atezolizumab","CHEMBL3707227","",29126,"CD274"
"atomoxetine","CHEMBL641","CNCC[C@@H](OC1=C(C)C=CC=C1)C1=CC=CC=C1",6530,"SLC6A2"
"atorvastatin","CHEMBL1487","CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(=C(N1CC[C@@H](O)C[C@@H](O)CC(O)=O)C1=CC=C(F)C=C1)C1=CC=CC=C1",3156,"HMGCR"
"atropine","CHEMBL517712","[H][C@]12CC[C@]([H])(C[C@@]([H])(C1)OC(=O)C(CO)C1=CC=CC=C1)N2C",1128,"CHRM1"
"atropine","CHEMBL517712","[H][C@]12CC[C@]([H])(C[C@@]([H])(C1)OC(=O)C(CO)C1=CC=CC=C1)N2C",1129,"CHRM2"
"atropine","CHEMBL517712","[H][C@]12CC[C@]([H])(C[C@@]([H])(C1)OC(=O)C(CO)C1=CC=CC=C1)N2C",1131,"CHRM3"
"avanafil","CHEMBL1963681","COC1=C(Cl)C=C(CNC2=NC(=NC=C2C(=O)NCC2=NC=CC=N2)N2CCC[C@H]2CO)C=C1",8654,"PDE5A"
"avelumab","CHEMBL3833373","",29126,"CD274"
"axitinib","CHEMBL1289926","CNC(=O)C1=C(SC2=CC=C3C(NN=C3\C=C\C3=CC=CC=N3)=C2)C=CC=C1",2321,"FLT1"
"axitinib","CHEMBL1289926","CNC(=O)C1=C(SC2=CC=C3C(NN=C3\C=C\C3=CC=CC=N3)=C2)C=CC=C1",3791,"KDR"
"axitinib","CHEMBL1289926","CNC(=O)C1=C(SC2=CC=C3C(NN=C3\C=C\C3=CC=CC=N3)=C2)C=CC=C1",2324,"FLT4"
"azacitidine","CHEMBL1489","NC1=NC(=O)N(C=N1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O",1786,"DNMT1"
"azatadine","CHEMBL946","CN1CCC(CC1)=C1C2=CC=CC=C2CCC2=C1N=CC=C2",3269,"HRH1"
"azelastine","CHEMBL639","[H]C1(CCCN(C)CC1)N1N=C(CC2=CC=C(Cl)C=C2)C2=C(C=CC=C2)C1=O",3269,"HRH1"
"azilsartan medoxomil","CHEMBL57242","CCOC1=NC2=CC=CC(C(=O)OCC3=C(C)OC(=O)O3)=C2N1CC1=CC=C(C=C1)C1=C(C=CC=C1)C1=NOC(=O)N1",185,"AGTR1"
"baclofen","CHEMBL701","NCC(CC(O)=O)C1=CC=C(Cl)C=C1",9568,"GABBR2"
"baclofen","CHEMBL701","NCC(CC(O)=O)C1=CC=C(Cl)C=C1",2550,"GABBR1"
"balsalazide","CHEMBL1200760","OC(=O)CCNC(=O)C1=CC=C(C=C1)\N=N\C1=CC=C(O)C(=C1)C(O)=O",240,"ALOX5"
"balsalazide","CHEMBL1200760","OC(=O)CCNC(=O)C1=CC=C(C=C1)\N=N\C1=CC=C(O)C(=C1)C(O)=O",5742,"PTGS1"
"balsalazide","CHEMBL1200760","OC(=O)CCNC(=O)C1=CC=C(C=C1)\N=N\C1=CC=C(O)C(=C1)C(O)=O",5743,"PTGS2"
"balsalazide","CHEMBL1200760","OC(=O)CCNC(=O)C1=CC=C(C=C1)\N=N\C1=CC=C(O)C(=C1)C(O)=O",5468,"PPARG"
"basiliximab","CHEMBL1201439","",3559,"IL2RA"
"bazedoxifene","CHEMBL46740","CC1=C(N(CC2=CC=C(OCCN3CCCCCC3)C=C2)C2=C1C=C(O)C=C2)C1=CC=C(O)C=C1",2099,"ESR1"
"becaplermin","CHEMBL1201556","",5156,"PDGFRA"
"becaplermin","CHEMBL1201556","",5159,"PDGFRB"
"belatacept","CHEMBL1742990","",942,"CD86"
"belatacept","CHEMBL1742990","",941,"CD80"
"belimumab","CHEMBL1789843","",10673,"TNFSF13B"
"belinostat","CHEMBL408513","ONC(=O)C=CC1=CC(=CC=C1)S(=O)(=O)NC1=CC=CC=C1",79885,"HDAC11"
"belinostat","CHEMBL408513","ONC(=O)C=CC1=CC(=CC=C1)S(=O)(=O)NC1=CC=CC=C1",3066,"HDAC2"
"belinostat","CHEMBL408513","ONC(=O)C=CC1=CC(=CC=C1)S(=O)(=O)NC1=CC=CC=C1",51564,"HDAC7"
"belinostat","CHEMBL408513","ONC(=O)C=CC1=CC(=CC=C1)S(=O)(=O)NC1=CC=CC=C1",10013,"HDAC6"
"belinostat","CHEMBL408513","ONC(=O)C=CC1=CC(=CC=C1)S(=O)(=O)NC1=CC=CC=C1",55869,"HDAC8"
"belinostat","CHEMBL408513","ONC(=O)C=CC1=CC(=CC=C1)S(=O)(=O)NC1=CC=CC=C1",3065,"HDAC1"
"belinostat","CHEMBL408513","ONC(=O)C=CC1=CC(=CC=C1)S(=O)(=O)NC1=CC=CC=C1",8841,"HDAC3"
"belinostat","CHEMBL408513","ONC(=O)C=CC1=CC(=CC=C1)S(=O)(=O)NC1=CC=CC=C1",9759,"HDAC4"
"belinostat","CHEMBL408513","ONC(=O)C=CC1=CC(=CC=C1)S(=O)(=O)NC1=CC=CC=C1",83933,"HDAC10"
"belinostat","CHEMBL408513","ONC(=O)C=CC1=CC(=CC=C1)S(=O)(=O)NC1=CC=CC=C1",10014,"HDAC5"
"belinostat","CHEMBL408513","ONC(=O)C=CC1=CC(=CC=C1)S(=O)(=O)NC1=CC=CC=C1",9734,"HDAC9"
"benazepril","CHEMBL838","CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@H]1CCC2=CC=CC=C2N(CC(O)=O)C1=O",1636,"ACE"
"bendroflumethiazide","CHEMBL1684","NS(=O)(=O)C1=CC2=C(NC(CC3=CC=CC=C3)NS2(=O)=O)C=C1C(F)(F)F",6559,"SLC12A3"
"benzatropine","CHEMBL1201203","[H][C@]12CC[C@]([H])(C[C@@H](C1)OC(C1=CC=CC=C1)C1=CC=CC=C1)N2C",1128,"CHRM1"
"benzocaine","CHEMBL278172","CCOC(=O)C1=CC=C(N)C=C1",6336,"SCN10A"
"benzphetamine","CHEMBL1201358","C[C@@H](CC1=CC=CC=C1)N(C)CC1=CC=CC=C1",6571,"SLC18A2"
"benzthiazide","CHEMBL1201039","NS(=O)(=O)C1=CC2=C(C=C1Cl)N=C(CSCC1=CC=CC=C1)NS2(=O)=O",6559,"SLC12A3"
"bepotastine","CHEMBL1201758","OC(=O)CCCN1CCC(CC1)O[C@@H](C1=CC=C(Cl)C=C1)C1=CC=CC=N1",3269,"HRH1"
"bepridil","CHEMBL1008","CC(C)COCC(CN(CC1=CC=CC=C1)C1=CC=CC=C1)N1CCCC1",8912,"CACNA1H"
"beraprost","CHEMBL435883","[H][C@]12C[C@@H](O)[C@H](\C=C\[C@@H](O)C(C)CC#CC)[C@@]1([H])C1=C(O2)C(CCCC(O)=O)=CC=C1",5739,"PTGIR"
"betahistine","CHEMBL24441","CNCCC1=CC=CC=N1",11255,"HRH3"
"betamethasone","CHEMBL632","[H][C@@]12C[C@H](C)[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C",2908,"NR3C1"
"betaxolol","CHEMBL423","CC(C)NCC(O)COC1=CC=C(CCOCC2CC2)C=C1",153,"ADRB1"
"betazole","CHEMBL1200949","NCCC1=NNC=C1",3274,"HRH2"
"bethanechol","CHEMBL1482","CC(C[N+](C)(C)C)OC(N)=O",1129,"CHRM2"
"bevacizumab","CHEMBL1201583","",7422,"VEGFA"
"bevantolol","CHEMBL314010","COC1=C(OC)C=C(CCNCC(O)COC2=CC(C)=CC=C2)C=C1",153,"ADRB1"
"bexarotene","CHEMBL1023","CC1=C(C=C2C(=C1)C(C)(C)CCC2(C)C)C(=C)C1=CC=C(C=C1)C(O)=O",6258,"RXRG"
"bexarotene","CHEMBL1023","CC1=C(C=C2C(=C1)C(C)(C)CCC2(C)C)C(=C)C1=CC=C(C=C1)C(O)=O",6256,"RXRA"
"bexarotene","CHEMBL1023","CC1=C(C=C2C(=C1)C(C)(C)CCC2(C)C)C(=C)C1=CC=C(C=C1)C(O)=O",6257,"RXRB"
"bezafibrate","CHEMBL264374","CC(C)(OC1=CC=C(CCNC(=O)C2=CC=C(Cl)C=C2)C=C1)C(O)=O",5465,"PPARA"
"bicalutamide","CHEMBL409","CC(O)(CS(=O)(=O)C1=CC=C(F)C=C1)C(=O)NC1=CC(=C(C=C1)C#N)C(F)(F)F",367,"AR"
"bilastine","CHEMBL1742423","CCOCCN1C(=NC2=C1C=CC=C2)C1CCN(CCC2=CC=C(C=C2)C(C)(C)C(O)=O)CC1",3269,"HRH1"
"bimatoprost","CHEMBL1200963","CCNC(=O)CCC\C=C/C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1\C=C\[C@@H](O)CCC1=CC=CC=C1",5737,"PTGFR"
"biperiden","CHEMBL1101","[H]C1(CC2CC1C=C2)C(O)(CCN1CCCCC1)C1=CC=CC=C1",1128,"CHRM1"
"bisoprolol","CHEMBL645","CC(C)NCC(O)COC1=CC=C(COCCOC(C)C)C=C1",153,"ADRB1"
"bitolterol","CHEMBL1201295","CC1=CC=C(C=C1)C(=O)OC1=C(OC(=O)C2=CC=C(C)C=C2)C=C(C=C1)C(O)CNC(C)(C)C",154,"ADRB2"
"bivalirudin","CHEMBL2103749","[H]N[C@H](CC1=CC=CC=C1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(N)=N)C(=O)N1CCC[C@H]1C(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)N[C@@H](CC(N)=O)C(=O)NCC(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CC1=CC=C(O)C=C1)C(=O)N[C@@H](CC(C)C)C(O)=O",2147,"F2"
"blinatumomab","CHEMBL1742992","",915,"CD3D"
"blinatumomab","CHEMBL1742992","",930,"CD19"
"bopindolol","CHEMBL357995","CC1=CC2=C(N1)C=CC=C2OCC(CNC(C)(C)C)OC(=O)C1=CC=CC=C1",153,"ADRB1"
"bopindolol","CHEMBL357995","CC1=CC2=C(N1)C=CC=C2OCC(CNC(C)(C)C)OC(=O)C1=CC=CC=C1",154,"ADRB2"
"bortezomib","CHEMBL325041","CC(C)C[C@H](NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)C1=CN=CC=N1)B(O)O",5693,"PSMB5"
"bortezomib","CHEMBL325041","CC(C)C[C@H](NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)C1=CN=CC=N1)B(O)O",5689,"PSMB1"
"bosentan","CHEMBL957","COC1=C(OC2=C(OCCO)N=C(N=C2NS(=O)(=O)C2=CC=C(C=C2)C(C)(C)C)C2=NC=CC=N2)C=CC=C1",1910,"EDNRB"
"bosentan","CHEMBL957","COC1=C(OC2=C(OCCO)N=C(N=C2NS(=O)(=O)C2=CC=C(C=C2)C(C)(C)C)C2=NC=CC=N2)C=CC=C1",1909,"EDNRA"
"bosutinib","CHEMBL288441","COC1=CC2=C(C=C1OCCCN1CCN(C)CC1)N=CC(C#N)=C2NC1=CC(OC)=C(Cl)C=C1Cl",25,"ABL1"
"bosutinib","CHEMBL288441","COC1=CC2=C(C=C1OCCCN1CCN(C)CC1)N=CC(C#N)=C2NC1=CC(OC)=C(Cl)C=C1Cl",3055,"HCK"
"bosutinib","CHEMBL288441","COC1=CC2=C(C=C1OCCCN1CCN(C)CC1)N=CC(C#N)=C2NC1=CC(OC)=C(Cl)C=C1Cl",4067,"LYN"
"bosutinib","CHEMBL288441","COC1=CC2=C(C=C1OCCCN1CCN(C)CC1)N=CC(C#N)=C2NC1=CC(OC)=C(Cl)C=C1Cl",10746,"MAP3K2"
"bosutinib","CHEMBL288441","COC1=CC2=C(C=C1OCCCN1CCN(C)CC1)N=CC(C#N)=C2NC1=CC(OC)=C(Cl)C=C1Cl",6714,"SRC"
"brentuximab vedotin","CHEMBL1742994","",943,"TNFRSF8"
"brexpiprazole","CHEMBL2105760","O=C1NC2=C(C=C1)C=CC(OCCCCN1CCN(CC1)C1=C3C=CSC3=CC=C1)=C2",3350,"HTR1A"
"brexpiprazole","CHEMBL2105760","O=C1NC2=C(C=C1)C=CC(OCCCCN1CCN(CC1)C1=C3C=CSC3=CC=C1)=C2",3356,"HTR2A"
"brexpiprazole","CHEMBL2105760","O=C1NC2=C(C=C1)C=CC(OCCCCN1CCN(CC1)C1=C3C=CSC3=CC=C1)=C2",1813,"DRD2"
"brimonidine","CHEMBL844","BrC1=C(NC2=NCCN2)C=CC2=NC=CN=C12",151,"ADRA2B"
"brimonidine","CHEMBL844","BrC1=C(NC2=NCCN2)C=CC2=NC=CN=C12",152,"ADRA2C"
"brimonidine","CHEMBL844","BrC1=C(NC2=NCCN2)C=CC2=NC=CN=C12",150,"ADRA2A"
"brinzolamide","CHEMBL220491","CCN[C@H]1CN(CCCOC)S(=O)(=O)C2=C1C=C(S2)S(N)(=O)=O",760,"CA2"
"brivaracetam","CHEMBL607400","[H][C@@](CC)(N1C[C@]([H])(CCC)CC1=O)C(N)=O",9900,"SV2A"
"bromfenac","CHEMBL751","NC1=C(C=CC=C1CC(O)=O)C(=O)C1=CC=C(Br)C=C1",5742,"PTGS1"
"bromfenac","CHEMBL751","NC1=C(C=CC=C1CC(O)=O)C(=O)C1=CC=C(Br)C=C1",5743,"PTGS2"
"bromocriptine","CHEMBL493","[H][C@@]12CCCN1C(=O)[C@]([H])(CC(C)C)N1C(=O)[C@](NC(=O)[C@@]3([H])CN(C)[C@]4([H])CC5=C(Br)NC6=C5C(=CC=C6)C4=C3)(O[C@@]21O)C(C)C",1813,"DRD2"
"brompheniramine","CHEMBL811","CN(C)CCC(C1=CC=C(Br)C=C1)C1=CC=CC=N1",3269,"HRH1"
"buclizine","CHEMBL1200403","CC(C)(C)C1=CC=C(CN2CCN(CC2)C(C2=CC=CC=C2)C2=CC=C(Cl)C=C2)C=C1",3269,"HRH1"
"budesonide","CHEMBL1370","[H][C@@]12C[C@@]3([H])[C@]4([H])CCC5=CC(=O)C=C[C@]5(C)[C@@]4([H])[C@@H](O)C[C@]3(C)[C@@]1(OC(CCC)O2)C(=O)CO",2908,"NR3C1"
"bumetanide","CHEMBL1072","CCCCNC1=C(OC2=CC=CC=C2)C(=CC(=C1)C(O)=O)S(N)(=O)=O",6557,"SLC12A1"
"bupranolol","CHEMBL305380","CC1=CC(OCC(O)CNC(C)(C)C)=C(Cl)C=C1",153,"ADRB1"
"bupranolol","CHEMBL305380","CC1=CC(OCC(O)CNC(C)(C)C)=C(Cl)C=C1",154,"ADRB2"
"buprenorphine","CHEMBL511142","[H][C@@]12OC3=C4C(C[C@@]5([H])N(CC6CC6)CC[C@@]14[C@@]51CC[C@@]2(OC)[C@]([H])(C1)[C@](C)(O)C(C)(C)C)=CC=C3O",4986,"OPRK1"
"buprenorphine","CHEMBL511142","[H][C@@]12OC3=C4C(C[C@@]5([H])N(CC6CC6)CC[C@@]14[C@@]51CC[C@@]2(OC)[C@]([H])(C1)[C@](C)(O)C(C)(C)C)=CC=C3O",4988,"OPRM1"
"bupropion","CHEMBL894","CC(NC(C)(C)C)C(=O)C1=CC(Cl)=CC=C1",6530,"SLC6A2"
"bupropion","CHEMBL894","CC(NC(C)(C)C)C(=O)C1=CC(Cl)=CC=C1",6531,"SLC6A3"
"buserelin","CHEMBL1909304","CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](COC(C)(C)C)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CNC2=C1C=CC=C2)NC(=O)[C@H](CC1=CNC=N1)NC(=O)[C@@H]1CCC(=O)N1",2798,"GNRHR"
"buspirone","CHEMBL49","O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(CC1)C1=NC=CC=N1",3350,"HTR1A"
"butalbital","CHEMBL454","CC(C)CC1(CC=C)C(=O)NC(=O)NC1=O",2562,"GABRB3"
"butalbital","CHEMBL454","CC(C)CC1(CC=C)C(=O)NC(=O)NC1=O",2554,"GABRA1"
"butalbital","CHEMBL454","CC(C)CC1(CC=C)C(=O)NC(=O)NC1=O",2566,"GABRG2"
"butorphanol","CHEMBL33986","[H][C@@]12CC3=C(C=C(O)C=C3)[C@]3(CCCC[C@@]13O)CCN2CC1CCC1",4986,"OPRK1"
"butorphanol","CHEMBL33986","[H][C@@]12CC3=C(C=C(O)C=C3)[C@]3(CCCC[C@@]13O)CCN2CC1CCC1",4988,"OPRM1"
"cabazitaxel","CHEMBL1201748","[H][C@](O)(C(=O)O[C@@]1([H])C[C@@]2(O)[C@@]([H])(OC(=O)C3=CC=CC=C3)[C@]3([H])[C@@]4(CO[C@]4([H])C[C@]([H])(OC)[C@@]3(C)C(=O)[C@]([H])(OC)C(=C1C)C2(C)C)OC(C)=O)[C@@]([H])(NC(=O)OC(C)(C)C)C1=CC=CC=C1",81027,"TUBB1"
"cabergoline","CHEMBL1201087","[H][C@@]12CC3=CNC4=CC=CC(=C34)[C@@]1([H])C[C@H](CN2CC=C)C(=O)N(CCCN(C)C)C(=O)NCC",1815,"DRD4"
"cabergoline","CHEMBL1201087","[H][C@@]12CC3=CNC4=CC=CC(=C34)[C@@]1([H])C[C@H](CN2CC=C)C(=O)N(CCCN(C)C)C(=O)NCC",1816,"DRD5"
"cabergoline","CHEMBL1201087","[H][C@@]12CC3=CNC4=CC=CC(=C34)[C@@]1([H])C[C@H](CN2CC=C)C(=O)N(CCCN(C)C)C(=O)NCC",1813,"DRD2"
"cabozantinib","CHEMBL2103868","COC1=CC2=NC=CC(OC3=CC=C(NC(=O)C4(CC4)C(=O)NC4=CC=C(F)C=C4)C=C3)=C2C=C1OC",4233,"MET"
"cabozantinib","CHEMBL2103868","COC1=CC2=NC=CC(OC3=CC=C(NC(=O)C4(CC4)C(=O)NC4=CC=C(F)C=C4)C=C3)=C2C=C1OC",5979,"RET"
"cabozantinib","CHEMBL2103868","COC1=CC2=NC=CC(OC3=CC=C(NC(=O)C4(CC4)C(=O)NC4=CC=C(F)C=C4)C=C3)=C2C=C1OC",3791,"KDR"
"caffeine","CHEMBL113","CN1C=NC2=C1C(=O)N(C)C(=O)N2C",134,"ADORA1"
"caffeine","CHEMBL113","CN1C=NC2=C1C(=O)N(C)C(=O)N2C",135,"ADORA2A"
"calcitriol","CHEMBL846","[H][C@@]1(CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)C[C@H](O)C1=C)[C@H](C)CCCC(C)(C)O",7421,"VDR"
"canagliflozin","CHEMBL2048484","CC1=C(CC2=CC=C(S2)C2=CC=C(F)C=C2)C=C(C=C1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O",6524,"SLC5A2"
"canakinumab","CHEMBL1201834","",3553,"IL1B"
"cangrelor","CHEMBL334966","CSCCNC1=NC(SCCC(F)(F)F)=NC2=C1N=CN2[C@@H]1O[C@H](COP(O)(=O)OP(O)(=O)C(Cl)(Cl)P(O)(O)=O)[C@@H](O)[C@H]1O",64805,"P2RY12"
"capecitabine","CHEMBL1773","CCCCCOC(=O)NC1=NC(=O)N(C=C1F)[C@@H]1O[C@H](C)[C@@H](O)[C@H]1O",7298,"TYMS"
"capsaicin","CHEMBL294199","COC1=C(O)C=CC(CNC(=O)CCCC\C=C\C(C)C)=C1",7442,"TRPV1"
"captopril","CHEMBL1560","C[C@H](CS)C(=O)N1CCC[C@H]1C(O)=O",1636,"ACE"
"captopril","CHEMBL1560","C[C@H](CS)C(=O)N1CCC[C@H]1C(O)=O",4048,"LTA4H"
"carbamazepine","CHEMBL108","NC(=O)N1C2=CC=CC=C2C=CC2=C1C=CC=C2",6331,"SCN5A"
"carbenoxolone","CHEMBL499915","[H][C@@]12C[C@](C)(CC[C@]1(C)CC[C@]1(C)C2=CC(=O)[C@]2([H])[C@@]3(C)CC[C@H](OC(=O)CCC(O)=O)C(C)(C)[C@]3([H])CC[C@@]12C)C(O)=O",3290,"HSD11B1"
"carbetocin","CHEMBL3301668","[H][C@]1(CSCCCC(=O)N[C@@H](CC2=CC=C(OC)C=C2)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)NCC(N)=O",5021,"OXTR"
"carbidopa","CHEMBL1201236","C[C@@](CC1=CC(O)=C(O)C=C1)(NN)C(O)=O",1644,"DDC"
"carbimazole","CHEMBL508102","CCOC(=O)N1C=CN(C)C1=S",7173,"TPO"
"carbinoxamine","CHEMBL864","[H]C(OCCN(C)C)(C1=CC=C(Cl)C=C1)C1=CC=CC=N1",3269,"HRH1"
"carfilzomib","CHEMBL451887","CC(C)C[C@H](NC(=O)[C@H](CCC1=CC=CC=C1)NC(=O)CN1CCOCC1)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC(C)C)C(=O)[C@@]1(C)CO1",5693,"PSMB5"
"carglumic acid","CHEMBL1201780","NC(=O)N[C@@H](CCC(O)=O)C(O)=O",1373,"CPS1"
"cariprazine","CHEMBL2028019","CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCN(CC2)C2=C(Cl)C(Cl)=CC=C2)CC1",3350,"HTR1A"
"cariprazine","CHEMBL2028019","CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCN(CC2)C2=C(Cl)C(Cl)=CC=C2)CC1",3356,"HTR2A"
"cariprazine","CHEMBL2028019","CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCN(CC2)C2=C(Cl)C(Cl)=CC=C2)CC1",1813,"DRD2"
"carmustine","CHEMBL513","ClCCNC(=O)N(CCCl)N=O",2936,"GSR"
"carprofen","CHEMBL1316","CC(C(O)=O)C1=CC2=C(C=C1)C1=CC(Cl)=CC=C1N2",5743,"PTGS2"
"carteolol","CHEMBL839","CC(C)(C)NCC(O)COC1=C2CCC(=O)NC2=CC=C1",153,"ADRB1"
"carteolol","CHEMBL839","CC(C)(C)NCC(O)COC1=C2CCC(=O)NC2=CC=C1",154,"ADRB2"
"carvedilol","CHEMBL723","COC1=C(OCCNCC(O)COC2=CC=CC3=C2C2=CC=CC=C2N3)C=CC=C1",153,"ADRB1"
"carvedilol","CHEMBL723","COC1=C(OCCNCC(O)COC2=CC=CC3=C2C2=CC=CC=C2N3)C=CC=C1",154,"ADRB2"
"celecoxib","CHEMBL118","CC1=CC=C(C=C1)C1=CC(=NN1C1=CC=C(C=C1)S(N)(=O)=O)C(F)(F)F",5743,"PTGS2"
"celiprolol","CHEMBL27810","CCN(CC)C(=O)NC1=CC(C(C)=O)=C(OCC(O)CNC(C)(C)C)C=C1",153,"ADRB1"
"ceritinib","CHEMBL2403108","CC(C)OC1=C(NC2=NC=C(Cl)C(NC3=C(C=CC=C3)S(=O)(=O)C(C)C)=N2)C=C(C)C(=C1)C1CCNCC1",238,"ALK"
"cerivastatin","CHEMBL1477","COCC1=C(C2=CC=C(F)C=C2)C(\C=C\[C@@H](O)C[C@@H](O)CC(O)=O)=C(N=C1C(C)C)C(C)C",3156,"HMGCR"
"certolizumab pegol","CHEMBL1201831","",7124,"TNF"
